번호,발행시간,뉴스제목,단축링크
1,"Wed, 09 Sep 2026 22:35:32 GMT","""AI, 내년 말 통제 불가능"" 사표 던진 앤트로픽 연구원...'인류 멸망' 경고 - 머니투데이 - 머니투데이",https://tinyurl.com/2bkxwe2s
2,"Thu, 10 Sep 2026 00:05:54 GMT","앤트로픽 연구원, AI 경고하며 퇴사…""10년내 인류 멸망할 수도"" - v.daum.net",https://tinyurl.com/27szldd7
3,"Thu, 10 Sep 2026 00:42:12 GMT",p(doom)-인공지능이 인류 멸망 시킬 확률 - 뉴시스,https://tinyurl.com/266mrgp5
4,"Thu, 10 Sep 2026 01:31:56 GMT",[AI픽] 조선소에 '지능형 기지국' 깐다…AI 로봇이 용접·도장 - v.daum.net,https://tinyurl.com/2cxomlgc
5,"Thu, 10 Sep 2026 01:33:00 GMT",조선소서 ‘지능형 기지국’ 활용 AI 용접·도장 로봇 실증 - KBS 뉴스,https://tinyurl.com/24xm4j3n
6,"Thu, 10 Sep 2026 01:31:56 GMT",조선소서 ‘지능형 기지국’ 활용 AI 용접·도장 로봇 실증 - v.daum.net,https://tinyurl.com/2yhbu7lk
7,"Thu, 10 Sep 2026 01:30:06 GMT",성평등가족부는 인공지능(AI)의 성평등 제고와 포용적 정책 기반 마련을 위해 소관업무를 차질없이 추진 중입니다 - 대한민국 정책브리핑,https://tinyurl.com/28jztykc
8,"Thu, 10 Sep 2026 01:35:25 GMT","“건물, 전기 어디서 새는지 다 안다”…에너지연, AI 분전반 ‘뉴로패널’ 기술 이전 - aitimes.kr",https://tinyurl.com/2atxopsn
9,"Wed, 09 Sep 2026 19:30:00 GMT","‘난 로봇이 아닙니다’ 48단계 시험 통과한 AI, “너는 인간” 판정받아 - 동아일보",https://tinyurl.com/2dcaw4aq
10,"Wed, 09 Sep 2026 12:27:00 GMT",'인간 증명' 시험 통과한 AI…무너진 '경계' - v.daum.net,https://tinyurl.com/2b9ofx97
