번호,발행시간,뉴스제목,단축링크
1,"Thu, 17 Sep 2026 06:43:00 GMT",AI가 대학생 '인지적 항복' 일으켜…美 MIT 보고서 '파장' - DongA Science,https://tinyurl.com/2anh6rh7
2,"Fri, 18 Sep 2026 02:54:00 GMT","영국 국왕, 젠슨 황 등 AI 리더 만나…“더 늦기 전 통제권 지키자” - 한겨레",https://tinyurl.com/2dz7wcg9
3,"Sun, 20 Sep 2026 01:39:30 GMT","서울 찾은 노벨상 수상자들…""AI 시대 훌륭한 과학자란"" - v.daum.net",https://tinyurl.com/2bvmagop
4,"Sun, 20 Sep 2026 01:13:52 GMT","SKT, AI로 사회문제 해결…'사회적가치 페스타' 참가 - 연합뉴스",https://tinyurl.com/279bd7l7
5,"Sun, 20 Sep 2026 01:13:44 GMT","매출 10배 늘지만… 오픈AI, 2030년 누적 적자 380조원 - it.chosun.com",https://tinyurl.com/283pqmf8
6,"Sat, 19 Sep 2026 23:39:00 GMT",'실종자 수색 빨라진다'...인공지능이 CCTV 분석하는 기술 개발 - YTN,https://tinyurl.com/2bxqo8as
7,"Sun, 20 Sep 2026 00:25:42 GMT","트럼프 ""새 'AI 차르' 임명할 것…인공지능 명칭 바꿔야"" - AI타임스",https://tinyurl.com/256ot3jl
8,"Sun, 20 Sep 2026 01:14:15 GMT","트럼프 ""AI 군대 창설…새 AI 차르도 임명"" - 마켓인",https://tinyurl.com/27g6orrw
9,"Sun, 20 Sep 2026 01:03:00 GMT","트럼프 ""AI군 창설""...'속도조절론' 담합 소송 당해 - YTN",https://tinyurl.com/28al59mx
10,"Sun, 20 Sep 2026 00:00:07 GMT","심평원 AI 심사 첫 적용…AI의료, '조용한 수혜' 열리나 [AI헬스케어] - 팜이데일리",https://tinyurl.com/2b7m2shk
