번호,발행시간,뉴스제목,단축링크
1,"Wed, 24 Jun 2026 04:38:22 GMT",AI 민원부터 AI 순찰차·재해복구까지…미래 행정기술 총출동 - 지디넷코리아,https://tinyurl.com/22rrxkxv
2,"Thu, 25 Jun 2026 01:27:14 GMT","구글 핵심 AI 연구원 2명, 앤트로픽으로 이직 - v.daum.net",https://tinyurl.com/26sgkzmt
3,"Thu, 25 Jun 2026 00:46:56 GMT","""인공지능이 보험설계사·영업팀 화법교육""...딥브레인AI, ‘AI 롤플레이’ 상담 역량 강화 기대 - 인공지능신문",https://tinyurl.com/245bykyy
4,"Thu, 25 Jun 2026 01:28:01 GMT","최경진 교수 ""韓, 제조·반도체 강점 살려 AI 룰 세터로 도약해야""[뉴시스 IT 포럼] - 뉴시스",https://tinyurl.com/2ymxr8zv
5,"Wed, 24 Jun 2026 21:07:48 GMT","[비즈톡톡] 틱톡 키운 바이트댄스, 中 반도체 자립 견인… 엔비디아 막히자 중국산 AI칩 도입 - 조선비즈 - Chosunbiz",https://tinyurl.com/29lt68zg
6,"Thu, 25 Jun 2026 01:01:06 GMT",오픈AI도 자체 칩 승부수…'할라페뇨'로 엔비디아 의존 줄인다 - v.daum.net,https://tinyurl.com/27tqcknm
7,"Wed, 24 Jun 2026 21:42:02 GMT",“오픈AI는 규제 안하면서”...앤스로픽 사용 금지 형평성 논란 - 서울경제,https://tinyurl.com/222ohfwf
8,"Thu, 25 Jun 2026 00:33:20 GMT","LH, 인공지능 기반 토공설계 자동화 소프트웨어 개발 - 연합뉴스",https://tinyurl.com/25dg598j
9,"Wed, 24 Jun 2026 20:34:26 GMT","마이크론, AI 메모리 품귀에 분기 매출 4배 급증…시총 1조달러 돌파 - 매일경제",https://tinyurl.com/2dns7pet
10,"Thu, 25 Jun 2026 02:00:00 GMT","밀집 인파 관리, 실종자 수색하는 AI 드론 뜬다 - 한겨레",https://tinyurl.com/2c7462nl
