번호,발행시간,뉴스제목,단축링크
1,"Sat, 20 Jun 2026 12:08:53 GMT",“일부러 오타까지 내줘요”…교수님도 깜빡 속은 ‘AI 꼼수 전쟁’ - 매일경제,https://tinyurl.com/23q2p8wb
2,"Thu, 18 Jun 2026 23:32:12 GMT","[단독] 하정우, 국가AI전략위로…李정부 AI 삼각축 재편 마무리 - 지디넷코리아",https://tinyurl.com/26tg25zv
3,"Sun, 21 Jun 2026 02:15:00 GMT","충남도, 중소기업 인공지능 전환 돕는다…참여 기업 모집 - v.daum.net",https://tinyurl.com/2dpallqn
4,"Sun, 21 Jun 2026 00:03:04 GMT","충남, '지역 주도 AI 대전환 중소 참여기업' 모집…23일 사업 설명회 개최 - 전자신문",https://tinyurl.com/23sllce8
5,"Sat, 20 Jun 2026 23:56:00 GMT","충남도, 제조업 AI 전환 본격 지원…‘지역 주도형 AI 대전환 사업’ 참여기업 모집 - 브릿지경제",https://tinyurl.com/2c6xnskz
6,"Sun, 21 Jun 2026 02:09:00 GMT",‘국방 AI인재양성사업’ 주관기관에 한남대 선정···전국 5곳에 군·산·학협력센터 구축 - 경향신문,https://tinyurl.com/2ycbexw5
7,"Sun, 21 Jun 2026 00:30:00 GMT","[AI위클리] AI 경쟁 시대, 한국은 왜 더 불안해하나 - 연합뉴스",https://tinyurl.com/23y77uk7
8,"Sat, 20 Jun 2026 23:19:00 GMT","시흥시, 서울대 관악캠퍼스 AI 연구시설 벤치마킹…미래 산업 전략 구상 - 경기일보",https://tinyurl.com/26bvsntb
9,"Sat, 20 Jun 2026 22:01:00 GMT","버튼 하나로 딸깍, 'AI 월드컵 미녀들' 홍수…""예쁘지만 불편해"" - 네이트",https://tinyurl.com/2ausk6dx
10,"Sun, 21 Jun 2026 00:13:00 GMT",AI 인재전 밀리는 구글…핵심 연구진 경쟁사행 잇따라 - 브릿지경제,https://tinyurl.com/2cjoe3y2
