번호,발행시간,뉴스제목,단축링크
1,"Tue, 07 Apr 2026 07:51:00 GMT",염혜란 없는 염혜란 영화?…AI ‘무단 학습’에 빼앗긴 창작권 - 한겨레,https://tinyurl.com/22zx8oo7
2,"Tue, 07 Apr 2026 06:18:11 GMT","AI가 '쇼핑' 바꿀까…유통업계, 챗GPT 선점 경쟁 - 지디넷코리아",https://tinyurl.com/23hlhq3s
3,"Wed, 08 Apr 2026 00:45:07 GMT","[부산소식] 수학문화관, 인공지능 시대 자녀 수학 교육 강연 - 연합뉴스",https://tinyurl.com/28adksr9
4,"Wed, 08 Apr 2026 00:30:06 GMT",인공지능기본법에 ‘경쟁’ 한 스푼 [이창훈의 경쟁법인사이트] - v.daum.net,https://tinyurl.com/2cysvtgu
5,"Tue, 07 Apr 2026 23:58:37 GMT","경남도, 2030년까지 3조 투입…‘피지컬 AI 혁신 거점’ 조성 - 서울경제",https://tinyurl.com/28t93a4k
6,"Tue, 07 Apr 2026 22:41:00 GMT",[전북의 창] 사과 당도 측정도 ‘인공지능’으로…흠집까지 판독 - KBS 뉴스,https://tinyurl.com/26cvsvmh
7,"Wed, 08 Apr 2026 01:05:46 GMT","""AI로 취약점 잡는다""…앤트로픽, 아마존·구글·MS와 보안 연합 출범 - 뉴시스",https://tinyurl.com/25pcr428
8,"Tue, 07 Apr 2026 08:12:00 GMT","""노인과 바다 넘어 'AI 영토'로"" 부산, 2026년 AX 대전환 승부수 - 노컷뉴스",https://tinyurl.com/26jr7zt9
9,"Wed, 08 Apr 2026 00:06:06 GMT","교인 65% ""AI로 작성한 설교문 싫어요""…AI 사용은 '3배 급증' - 뉴스1",https://tinyurl.com/2cx5cg6w
10,"Mon, 06 Apr 2026 21:00:00 GMT","“비밀 지켜줘”했더니 이메일 다 지웠다, 못믿을 AI 비서 [팩플] - 중앙일보",https://tinyurl.com/25lvlafc
