번호,발행시간,뉴스제목,단축링크
1,"Thu, 02 Jul 2026 06:10:58 GMT","서울시, '청년 AI 기본권' 추진…모든 청년에 생성형 AI 무료 지원 - 전자신문",https://tinyurl.com/235o5vbs
2,"Wed, 01 Jul 2026 21:03:05 GMT",알파폴드 다음은 ‘가상 세포’…AI로 세포 통째로 시뮬레이션한다 - 조선일보,https://tinyurl.com/2cogtqn9
3,"Fri, 03 Jul 2026 01:02:00 GMT","""AI 도움 돼야 동맹""...트럼프 '선별 동맹' 파장 - YTN",https://tinyurl.com/2d4w2b67
4,"Fri, 03 Jul 2026 01:31:46 GMT","트럼프, AI 시대 '동맹 재정의'…""미국 승리에 도움 돼야"" - v.daum.net",https://tinyurl.com/22pxfnvb
5,"Wed, 01 Jul 2026 20:24:29 GMT",미국 ‘앤스로픽의 클로드 첨단 AI 모델’ 금지 해제 - VOA 한국어 홈페이지,https://tinyurl.com/2yuj294a
6,"Fri, 03 Jul 2026 01:40:00 GMT","대구시, 인공지능정책관 신설...민선9기 첫 조직개편은 '경제 대개조'에 방점 - 한국일보",https://tinyurl.com/23jet5pc
7,"Fri, 03 Jul 2026 01:26:00 GMT","아비바, AVEVA Day Korea 2026 성료...산업 지능화 기반의 AI·디지털 전환 혁신 공개 - 인공지능신문",https://tinyurl.com/2ash6jut
8,"Thu, 02 Jul 2026 17:33:05 GMT","앤트로픽, 삼성과 AI칩 생산 논의…삼성 파운드리 '부활' 신호탄 - v.daum.net",https://tinyurl.com/2chdxgzv
9,"Fri, 03 Jul 2026 01:24:00 GMT","앤트로픽, 삼성전자와 AI 칩 협력 논의…2나노 경쟁력 주목 - 한겨레",https://tinyurl.com/23cjhzzk
10,"Thu, 02 Jul 2026 18:25:05 GMT","삼성, 앤트로픽 잡나…엔비디아·테슬라 이어 AI칩 협업 논의 - 머니투데이 - 머니투데이",https://tinyurl.com/2dbrdvcw
