번호,발행시간,뉴스제목,단축링크
1,"Tue, 17 Feb 2026 22:03:09 GMT","AI·로봇, 인간의 업무 57% 자동화...AI조차 대체 불가능한 일은? - 조선일보",https://tinyurl.com/22kyrvqo
2,"Tue, 17 Feb 2026 02:14:00 GMT",“‘옷 벗기는 AI’ 언제까지 그냥 둘 건가”···성착취 이미지 생성에 전 세계가 ‘우려’ 성명 - 경향신문,https://tinyurl.com/26nugvvq
3,"Thu, 19 Feb 2026 03:57:43 GMT","독일, AI 인공지능으로 운전 중 휴대전화 사용 잡는다 - v.daum.net",https://tinyurl.com/2a6kknpr
4,"Thu, 19 Feb 2026 04:52:24 GMT","[AI픽] 과기부총리, 인도 AI 영향 정상회의서 앤트로픽 CEO 회동 - 연합뉴스",https://tinyurl.com/2ar6mzd3
5,"Thu, 19 Feb 2026 04:10:52 GMT","배경훈 부총리, 인도 인공지능 영향 정상회의에서 인공지능 외교 행보 본격화 - 서울Pn",https://tinyurl.com/25x4rdlt
6,"Thu, 19 Feb 2026 05:05:04 GMT","정부, 인도 AI 정상회의 참석…구글·앤트로픽 면담 - 지디넷코리아",https://tinyurl.com/22uza9ka
7,"Thu, 19 Feb 2026 04:49:00 GMT","가천대, 수업·과제·시험에 인공지능 활용 허용 - 한겨레",https://tinyurl.com/23ownoeb
8,"Thu, 19 Feb 2026 02:07:04 GMT","챗GPT 구독 끊는다…미국 '큇GPT' 운동 확산, 왜? - 지디넷코리아",https://tinyurl.com/29o6b32c
9,"Thu, 19 Feb 2026 00:00:00 GMT",AI 잘 다룰수록 반전 커진다...'U자형 심리 곡선' - YTN 사이언스,https://tinyurl.com/2yrhvr9j
10,"Thu, 19 Feb 2026 02:17:10 GMT","ETRI, 인공지능 스스로 제어하는 '6G 네트워크 두뇌' 개발 - 뉴시스",https://tinyurl.com/293k98f3
