번호,발행시간,뉴스제목,단축링크
1,"Mon, 14 Sep 2026 15:48:00 GMT","유엔, ‘전례 없는 위험’ AI 긴급 조치 필요…“소수 빅테크에 의존 불가” - 한겨레",https://tinyurl.com/2yurwdpb
2,"Tue, 15 Sep 2026 00:33:14 GMT",중국 정보기관 수장이 이례적으로 발표한 AI의 6가지 위협 - newstown.co.kr,https://tinyurl.com/2degtm58
3,"Mon, 14 Sep 2026 12:18:00 GMT",미국서 들끓는 ‘AI 속도 조절론’…중국 “위협론 퍼뜨려 악의적 경쟁” - v.daum.net,https://tinyurl.com/292fgqsb
4,"Tue, 15 Sep 2026 02:11:47 GMT","중국, 美 AI 속도 조절론에 반박…""공포 조장 안 통해"" - 머니투데이 - 머니투데이",https://tinyurl.com/24u9fzp6
5,"Tue, 15 Sep 2026 01:36:00 GMT",AI 로봇 과학자와 협업해 130년 된 화학반응서 '새로운 길' 찾았다 - DongA Science,https://tinyurl.com/2y5r4z2z
6,"Tue, 15 Sep 2026 01:43:00 GMT",강원대병원 ‘인공지능 암 치유센터’ 16일 개소···“AI 기술로 암 진단부터 사후관리까지 도와” - 경향신문,https://tinyurl.com/22x8hwtj
7,"Tue, 15 Sep 2026 01:35:46 GMT","삼성전자, 버라이즌과 AI로 6G 핵심기술 ‘ISAC’ 현장 실증…기존 장비 그대로 - 인공지능신문",https://tinyurl.com/2aakkg2t
8,"Mon, 14 Sep 2026 19:27:00 GMT","""AI속도조절 얘기하더니…앤트로픽, 예정대로 올해 상장 전망"" - v.daum.net",https://tinyurl.com/2aj93csq
9,"Mon, 14 Sep 2026 23:10:42 GMT","젠슨 황, 트럼프에 “AI 속도조절 안 된다”…앤트로픽·오픈AI에 정면 반박[이규화의 글로벌AI] - v.daum.net",https://tinyurl.com/2buakzrn
10,"Mon, 14 Sep 2026 22:52:00 GMT",트럼프 “AI 속도조절론? 역겨운 음모···중국만 반긴다” - 경향신문,https://tinyurl.com/2c9pvqhj
