번호,발행시간,뉴스제목,단축링크
1,"Wed, 18 Mar 2026 04:06:05 GMT","국방 AI 경쟁력, 반도체 주권에 달렸다…국산 NPU·생태계 구축 시급 - 지디넷코리아",https://tinyurl.com/27stg2dk
2,"Tue, 17 Mar 2026 10:55:00 GMT","[이진우의 거리두기]AI, 핵무기 이후 가장 정교한 ‘죽음의 기계’가 되다 - 경향신문",https://tinyurl.com/2dd2f6s6
3,"Thu, 19 Mar 2026 00:32:58 GMT",부산 조선업 ‘인공지능 혁신 연합’ 출범 - v.daum.net,https://tinyurl.com/2cwbowem
4,"Wed, 18 Mar 2026 22:07:36 GMT",세계적 인공지능·컴퓨팅 기업과 손잡고 ｢K-문샷｣ 이행을 위한 과학 인공지능 이음터(플랫폼) 구축 가속화 - 서울Pn,https://tinyurl.com/25ge2v2d
5,"Thu, 19 Mar 2026 01:01:18 GMT","SK텔레콤 에릭슨과 인공지능 네트워크 혁신, 6G 주도권 확보 - 비즈니스포스트",https://tinyurl.com/2dqq5e8n
6,"Thu, 19 Mar 2026 00:14:52 GMT",국립대병원과 함께 공공의료 인공지능 확산 방안 논의 - 사진 | 멀티미디어 - 대한민국 정책브리핑,https://tinyurl.com/25gon2kp
7,"Wed, 18 Mar 2026 05:40:35 GMT","""업무효율 높아질 줄 알았더니""…회계법인, AI에 속았다? - 인베스트조선",https://tinyurl.com/29luoanu
8,"Wed, 18 Mar 2026 19:30:00 GMT",“AI가 초급 개발자 대체 비상상황” 일자리 직격탄 맞은 청년들 - 동아일보,https://tinyurl.com/248jjdd7
9,"Thu, 19 Mar 2026 00:06:07 GMT","KT, AI 진흥단체 KOSA와 맞손…AI 역량평가 시험 'AICE' 강화한다 - 뉴시스",https://tinyurl.com/2yp9cyv4
10,"Thu, 19 Mar 2026 00:17:25 GMT","KT, KOSA와 손잡고 AI 인증 고도화…AICE 확산 나선다 - v.daum.net",https://tinyurl.com/26otqosa
