번호,발행시간,뉴스제목,단축링크
1,"Sun, 09 Aug 2026 19:34:11 GMT","오픈AI, 새 모델 ‘아스트라’ 개발 중단… “통제 벗어나 공격 위험” - v.daum.net",https://tinyurl.com/26de7k4b
2,"Mon, 10 Aug 2026 00:31:18 GMT",오픈AI·앤트로픽 등 해킹에 동일한 테스트 환경 제공업체 - yna.co.kr,https://tinyurl.com/28gxoo5u
3,"Sun, 09 Aug 2026 21:22:42 GMT",고삐 풀린 AI...해킹 사태로 본 문제점 셋[김창영의 실리콘밸리 룩] - 서울경제,https://tinyurl.com/2bqpchfy
4,"Fri, 07 Aug 2026 01:06:54 GMT",인공지능 특이점(singlularity) 지나고 있다 - 뉴시스,https://tinyurl.com/29hjo5kd
5,"Mon, 10 Aug 2026 00:34:51 GMT","대전 교사들, AI 직접 설계·구현해 교육 현장에 맞춤형 'AI Agent' 만든다 - v.daum.net",https://tinyurl.com/27enwm54
6,"Mon, 10 Aug 2026 00:38:32 GMT","국립대구과학관, 대구경북 소규모 공·사립 과학관과 '찾아가는 AI교육사업' 추진 - 전자신문",https://tinyurl.com/2apfkfe8
7,"Mon, 10 Aug 2026 00:37:18 GMT","""2027년까지 전세계 기업 절반이 中 AI 모델 쓴다"" - 뉴스1",https://tinyurl.com/2cebec2a
8,"Mon, 10 Aug 2026 00:24:00 GMT",중국 AI 배우 60초 광고료 5500만원 …‘진짜 배우’는 실업자 전락 - 한겨레,https://tinyurl.com/2afco3oj
9,"Sun, 09 Aug 2026 13:00:00 GMT",제대·링크스인공지능 CCTV 기술이전 협약 - ihalla.com,https://tinyurl.com/239hveyw
10,"Sun, 09 Aug 2026 23:42:00 GMT","[AI프리즘] 북한 김수키, 로컬 LLM까지 구축…AI로 공격 자동화 - 매일경제 마켓",https://tinyurl.com/26k9j7b3
