번호,발행시간,뉴스제목,단축링크
1,"Wed, 08 Jul 2026 01:40:15 GMT","""韓 피지컬 AI, 첨단 제조업 위에 온디바이스 반도체 뿌리내려야"" - 지디넷코리아",https://tinyurl.com/2au2srmk
2,"Thu, 09 Jul 2026 01:26:40 GMT","로앤컴퍼니, ICML 2026서 법률 AI 추론 연구 논문 공식 채택 - v.daum.net",https://tinyurl.com/2arz2wa8
3,"Thu, 09 Jul 2026 01:34:17 GMT","한수원, AI 활용 안전기술 경진대 최고 '고용노동부 장관상' - 스트레이트뉴스",https://tinyurl.com/25rul9d2
4,"Thu, 09 Jul 2026 01:44:25 GMT","인핸스, NIA 세미나서 온톨로지 기반 AI Agent 적용 사례 공유 - 인공지능신문",https://tinyurl.com/28b7sks5
5,"Wed, 08 Jul 2026 22:02:49 GMT",[핫코너] 구글 상단 노출 ‘가짜 AI 구독’ 사기 주의보 - 조선일보,https://tinyurl.com/26mcyo73
6,"Thu, 09 Jul 2026 01:09:36 GMT","수은, 인공지능으로 업무 혁신…'가짜 일' 퇴출한다 - 연합뉴스",https://tinyurl.com/24jphk5h
7,"Thu, 09 Jul 2026 01:06:21 GMT","특징주, 네패스-지능형로봇/인공지능(AI) 테마 상승세에 5.93% ↑ - 매일경제 마켓",https://tinyurl.com/29jcwa2n
8,"Wed, 08 Jul 2026 22:24:26 GMT","중국, 엔비디아 H200 빗장 풀었다…AI 학습용 '조건부 허용' - 전자신문",https://tinyurl.com/28ovzs8m
9,"Thu, 09 Jul 2026 00:21:18 GMT",인공지능(AI)·충효예로 ‘통하는 충남’ 만든다 - 서울경제신문,https://tinyurl.com/23pb45bg
10,"Thu, 09 Jul 2026 00:18:28 GMT","세정그룹, AI로 상품 기획·판매 예측한다…인공지능 전환 속도 - 뉴시스",https://tinyurl.com/2xjo8zw6
