번호,발행시간,뉴스제목,단축링크
1,"Mon, 29 Jun 2026 07:56:21 GMT",[3대 메가] AI로 제조업 대전환…20조 투자해 100조 경제 만든다 - 연합뉴스,https://tinyurl.com/23knwkoh
2,"Mon, 29 Jun 2026 22:19:00 GMT",‘AI 대전환’ 메가프로젝트 발표…이 대통령 “새로운 역사 시작” - KBS 뉴스,https://tinyurl.com/25jgvzku
3,"Mon, 29 Jun 2026 15:54:00 GMT",SK 주도로 곳곳 AI 데이터센터… 최태원 “1000조 계획” - v.daum.net,https://tinyurl.com/2yxk7348
4,"Mon, 29 Jun 2026 05:09:00 GMT","[현장영상+] 이 대통령 ""한국형 AI생태계 구축하는데 정부·민간 역량 총결집"" - YTN",https://tinyurl.com/2ysykhv9
5,"Tue, 30 Jun 2026 01:55:11 GMT","""AI 열풍에 미 전력부문 M&A 315조원…사상 최대"" - v.daum.net",https://tinyurl.com/244gg96k
6,"Tue, 30 Jun 2026 01:31:00 GMT","""풍력발전량 불확실성, AI가 해법 찾는다"" 동서발전, 인공지능 경진대회 사전워크숍 열어 - 글로벌이코노믹",https://tinyurl.com/24vutoxl
7,"Mon, 29 Jun 2026 20:00:00 GMT",AI 시대 전력 인프라 총력전…ESS·전력솔루션 시장 커진다 - 뉴시스,https://tinyurl.com/24z76gk4
8,"Tue, 30 Jun 2026 02:04:47 GMT","서울과기대 이은호 교수 연구팀, 차세대 AI 반도체의 고질적 ‘정보 망각’ 문제 해결하는 새로운 전해질 설계 기술 개발 - 중앙일보",https://tinyurl.com/25cljve5
9,"Tue, 30 Jun 2026 01:36:46 GMT","""산업재해 예방""…대전도시공사, '생성형 AI' 안전관리 앱 - 뉴시스",https://tinyurl.com/2xnammak
10,"Mon, 29 Jun 2026 21:01:34 GMT","[단독] LG전자, 가전 부품 탐색 AI 에이전트 개발… 수일→30분으로 시간 단축 - 조선비즈 - Chosunbiz",https://tinyurl.com/2c4d8ppk
