번호,발행시간,뉴스제목,단축링크
1,"Sun, 17 May 2026 05:00:00 GMT",네이버 R&D 6000억 첫 돌파…카카오는 비용 줄이고 AI 협력 강화 - 전자신문,https://tinyurl.com/2872m237
2,"Sun, 17 May 2026 00:18:09 GMT","“AI 랠리, 내후년까지 지속될 것” vs “강세장 끝나면 하락폭 상당할 수도” - 매일경제",https://tinyurl.com/23rl2bpq
3,"Mon, 18 May 2026 01:57:32 GMT",AI 반감 끓는 美…에릭 슈밋 인공지능 옹호 연설에 '야유 세례' - 연합뉴스,https://tinyurl.com/25cbdzz6
4,"Mon, 18 May 2026 02:02:28 GMT","솔트룩스, 강원랜드 AI 비서 만든다…업무 시간 58% 절감 목표 - 지디넷코리아",https://tinyurl.com/22bta62n
5,"Mon, 18 May 2026 01:59:00 GMT","페르소나AI, 과기정통부 ‘생성AI 선도 인재양성 사업’ 주관기관 선정 - 조선비즈 - Chosunbiz",https://tinyurl.com/24s6hhhq
6,"Sun, 17 May 2026 20:10:00 GMT",[사회][단독] AI 쓴 서면으로 '나 홀로 소송'...변호사 상대 승소 - YTN,https://tinyurl.com/236ankto
7,"Sun, 17 May 2026 10:57:00 GMT",[박태웅의 디지털]인공지능의 질적 전환이 시작됐다 - 경향신문,https://tinyurl.com/24tg5j55
8,"Sun, 17 May 2026 22:46:00 GMT","인천항만공사, ‘인공지능 전환’ 중장기 전략 용역 - KBS 뉴스",https://tinyurl.com/24efra49
9,"Mon, 18 May 2026 01:01:45 GMT","한국 인공지능 및 지식재산 실무 경험, 국제사회와 공유 - 서울Pn",https://tinyurl.com/2cortqaj
10,"Sun, 17 May 2026 23:31:00 GMT","안산시, ""인공지능 산업육성 기본계획' 청사진 발표 - 브릿지경제",https://tinyurl.com/23kydsa8
