번호,발행시간,뉴스제목,단축링크
1,"Fri, 29 May 2026 07:57:36 GMT",12시간 만에 논문 380편 ‘뚝딱’…AI가 논문 심사 뒤흔든다 - 조선일보,https://tinyurl.com/224qrj7u
2,"Fri, 29 May 2026 02:14:31 GMT","아스테로모프, 오픈AI 추격한 '과학 AI 모델' 공개…시드 470억 확보 - 지디넷코리아",https://tinyurl.com/24a2ok5z
3,"Sat, 30 May 2026 01:07:59 GMT","한국, G7 디지털장관회의 초청…AI 협력 외교 본격화 - v.daum.net",https://tinyurl.com/22l6unhg
4,"Fri, 29 May 2026 15:00:00 GMT","정부, G7 디지털 장관회의 참석…프랑스 '미스트랄 AI'와 협력 논의 - 뉴시스",https://tinyurl.com/299n6a2o
5,"Fri, 29 May 2026 15:00:04 GMT","류제명 과기차관, G7 디지털 장관회의 참석…한국형 AI 정책 공유 - 이데일리",https://tinyurl.com/25vvzgqk
6,"Sat, 30 May 2026 01:30:02 GMT",[마이더스] 리더가 절대 피해야 할 '생각의 외주화' - 연합뉴스,https://tinyurl.com/2yqph8nf
7,"Sat, 30 May 2026 00:00:00 GMT",'모두를 위한 AI' 앞세운 최태원…'AI 팩토리'로 거듭나는 SK그룹 - 머니투데이 - 머니투데이,https://tinyurl.com/23flb5bh
8,"Fri, 29 May 2026 15:33:02 GMT","“나만 삼전닉스 없나” 속타는 당신, AI는 정말 거품일까? - KBS 뉴스",https://tinyurl.com/26qcvvkl
9,"Fri, 29 May 2026 00:00:00 GMT",인공지능 시대 정의의 재설계...'마지막 퍼즐'은 인간의 몫 - YTN 사이언스,https://tinyurl.com/27dwxq7u
10,"Fri, 29 May 2026 07:35:00 GMT",인공지능발 MLCC 호황 길게 간다 ①중심엔 무라타와 삼성전기 - 네이버 프리미엄콘텐츠,https://tinyurl.com/2aonljhy
