번호,발행시간,뉴스제목,단축링크
1,"Mon, 16 Mar 2026 02:24:42 GMT","[AI는 지금] ""AI는 성장 동력"" 외치던 SaaS 기업들…공시서는 ""경쟁 위협"" - 지디넷코리아",https://tinyurl.com/2yt9pbfp
2,"Sun, 15 Mar 2026 09:52:00 GMT","사람 말 알아듣는 인공지능, 드디어 인문학의 시대가 왔다 - OhmyNews",https://tinyurl.com/2bshloa4
3,"Tue, 17 Mar 2026 00:26:56 GMT","군산국가산단, AI기반 조선·해양 산업 대전환 시동 - 연합뉴스",https://tinyurl.com/2xsxx9ew
4,"Tue, 17 Mar 2026 00:22:36 GMT","'뇌 연령 추정 AI 연구논문'…딥노이드, 국제학술지 등재 - 뉴시스",https://tinyurl.com/2ar7tm9b
5,"Tue, 17 Mar 2026 00:40:30 GMT","ETRI, 실제 주행 데이터로 학습하는 AI자율주행 상용화 기술 개발 - 서울경제신문",https://tinyurl.com/2cg3nzud
6,"Tue, 17 Mar 2026 00:19:23 GMT","ETRI-KG모빌리티-소디스, E2E 자율주행 기술 상용화 추진 - 지디넷코리아",https://tinyurl.com/28aumar8
7,"Tue, 17 Mar 2026 01:00:42 GMT","ETRI, 실제 주행 데이터로 학습하는 AI자율주행 기술 상용화 추진 - 뉴스1",https://tinyurl.com/29wqg7fa
8,"Mon, 16 Mar 2026 19:01:00 GMT","신세계, 단일 기업 국내 최대 AI 데이터센터 짓는다 - 조선일보",https://tinyurl.com/2afgscoa
9,"Mon, 16 Mar 2026 22:34:42 GMT","신세계, 국내 최대 규모 AI 데이터센터 짓는다 - 지디넷코리아",https://tinyurl.com/2ysosv6t
10,"Mon, 16 Mar 2026 19:00:00 GMT","'한국판 아마존' 꿈꾸는 정용진 … 러트닉도 ""전폭 지원"" - 매일경제",https://tinyurl.com/29j2qxyq
