번호,발행시간,뉴스제목,단축링크
1,"Mon, 02 Feb 2026 08:35:00 GMT","AI 비서끼리 인간 뒷담화하는 SNS '몰트북'…""개인정보 탈취 우려"" - 동아사이언스",https://tinyurl.com/27uocp3u
2,"Wed, 04 Feb 2026 04:28:30 GMT","FedEx, 인공지능 기반 완전자율 ‘트레일러 언로더’ 도입… 물류 현장 자동화 가속 - 인공지능신문",https://tinyurl.com/23gwdgh2
3,"Wed, 04 Feb 2026 04:36:00 GMT","中 빅테크, 설 앞두고 ‘현금 살포’ 전쟁… AI 주도권 선점 사활 - 조선비즈 - Chosunbiz",https://tinyurl.com/2bkg4cgk
4,"Wed, 04 Feb 2026 04:20:05 GMT","[뉴스초점] 철강 현장에도 ‘피지컬 AI’…포스코·현대제철, 고위험 물류·검사 로봇 투입 - v.daum.net",https://tinyurl.com/2csl8yo5
5,"Tue, 03 Feb 2026 07:39:00 GMT","경남도, ‘경남 인공지능(AI) 대전환 선포식’ 개최 - 브릿지경제",https://tinyurl.com/23nrp3nr
6,"Wed, 04 Feb 2026 01:33:33 GMT",경남도 ‘제조업 인공지능 전환’으로 산업지도 바꾼다 - 일요신문,https://tinyurl.com/2amkz42n
7,"Wed, 04 Feb 2026 03:00:23 GMT",140억 쏩니다!! 지역 주도로 AI 육성하실래요? …광역단체 2곳 모집 - 문화일보,https://tinyurl.com/2cp72849
8,"Tue, 03 Feb 2026 21:00:00 GMT",[이두수의 절차탁마] 인공지능은 있어도 인공지성은 없다 - 아주경제,https://tinyurl.com/2djlfmva
9,"Wed, 04 Feb 2026 03:00:00 GMT",전문대학 인공지능·디지털 전환에 240억 지원 - edaily.co.kr,https://tinyurl.com/2czbnkuh
10,"Tue, 03 Feb 2026 12:52:11 GMT",서부발전 ‘재생에너지·인공지능(AI) 사업 추진 현황 점검회의’ 개최 - 서울와이어,https://tinyurl.com/28qtck7t
