번호,발행시간,뉴스제목,단축링크
1,"Tue, 22 Sep 2026 10:52:00 GMT",오픈AI “미국 ‘AI 안전 표준’ 주도해야...한국 등 10개국과 협력 필요” - 한겨레,https://tinyurl.com/28v7wvcz
2,"Wed, 23 Sep 2026 00:45:07 GMT","로이터 ""중국 AI 딥시크·문샷도 유엔 안보리 AI 회의 참석"" - v.daum.net",https://tinyurl.com/2d3ey6fn
3,"Wed, 23 Sep 2026 01:38:55 GMT","구테흐스 UN 사무총장, “AI에 생사 결정 맡겨선 안 돼”…킬러 로봇 금지 촉구 - 인공지능신문",https://tinyurl.com/26y72cgv
4,"Tue, 22 Sep 2026 22:21:16 GMT","트럼프, 글로벌 AI 규제 일축…""공식 용어 '슈퍼지능(SI)'으로 바꿀 것"" - 머니투데이 - 머니투데이",https://tinyurl.com/2c4eamkp
5,"Wed, 23 Sep 2026 01:52:00 GMT",트럼프 새 ‘AI 차르’에 베선트 재무장관 거론 - v.daum.net,https://tinyurl.com/27g7hlv8
6,"Tue, 22 Sep 2026 15:16:34 GMT",[속보] 트럼프 “AI 통제 시도 거부…앞으로 초지능으로 부를 것” - 중앙일보,https://tinyurl.com/24wuaag5
7,"Wed, 23 Sep 2026 02:01:58 GMT","구글, 전 세계 80개국에 AI 무료 교육 10만 개 푼다…유엔과 글로벌 인재 양성 - 인공지능신문",https://tinyurl.com/29zrypwr
8,"Wed, 23 Sep 2026 01:32:53 GMT","경주시, ‘AI·AX 대전환’ 시동…미래전략 본격화 - v.daum.net",https://tinyurl.com/2xj5byta
9,"Tue, 22 Sep 2026 18:52:43 GMT","""AI 속도 늦추자""더니…오픈AI·앤트로픽, 더 싼 신모델 맞불 - v.daum.net",https://tinyurl.com/2c79ybbo
10,"Wed, 23 Sep 2026 00:19:32 GMT","[AI는 지금] 오픈AI, 'GPT-6 솔·루나' 출시…""아스트라 강점 확장"" - zdnet.co.kr",https://tinyurl.com/2xwty99r
