번호,발행시간,뉴스제목,단축링크
1,"Sun, 05 Jul 2026 20:20:00 GMT","이세돌 ""당신은 왜 시키는 일만 하면서 AI에 대체될까 두려워 하나"" - 조선일보",https://tinyurl.com/2dowka53
2,"Sun, 05 Jul 2026 07:22:48 GMT","세계 1만5천 AI 석학들 서울 총 집결… ICML 2026, 한국 AI 위상 높인다 - 인공지능신문",https://tinyurl.com/29yl3v64
3,"Mon, 06 Jul 2026 01:28:54 GMT",🍚 [오밥뉴] 🤖 공무원도 AI 시대…유성구 'AI 윤리 지침' 첫 도입 📑 | 오늘의 밥 친구 뉴스 (2026. 07. 06) - v.daum.net,https://tinyurl.com/25ntg4ux
4,"Mon, 06 Jul 2026 01:18:00 GMT",“유리도 보고 미래도 읽는다”…피지컬 AI 핵심기술 개발 - KBS 뉴스,https://tinyurl.com/26zatjoy
5,"Mon, 06 Jul 2026 01:55:12 GMT","AI, 투명 물체 인식부터 미래 예측·행동 계획까지 구현… KAIST 윤성의 교수팀, 자율주행·로봇 등 차세대 자율 시스템 구현 앞당겨 - 인공지능신문",https://tinyurl.com/2y4womdb
6,"Mon, 06 Jul 2026 01:10:44 GMT","[과기]투명한 유리 인식하고, 미래도 예측...KAIST '피지컬 AI' 핵심 기술 구현 - 전자신문",https://tinyurl.com/264k6cah
7,"Mon, 06 Jul 2026 01:05:23 GMT","KT ""인공지능 기업으로 전환…AI 인프라에 6조"" - 연합인포맥스",https://tinyurl.com/25a5pugg
8,"Mon, 06 Jul 2026 01:00:03 GMT",박윤영 '18조' 승부수…통신 기본기 다지고 AI 키운다 - 한국경제,https://tinyurl.com/2bvmyhyo
9,"Mon, 06 Jul 2026 01:05:50 GMT",KT “인공지능 전환 플랫폼 회사로 변신” - 부산일보,https://tinyurl.com/2xkrslcv
10,"Mon, 06 Jul 2026 00:25:58 GMT","[게시판] 국방과학연구소, 직원 대상 생성형 AI 서비스 구축 - 연합뉴스",https://tinyurl.com/229nmzyx
