번호,발행시간,뉴스제목,단축링크
1,"Sat, 18 Jul 2026 00:02:21 GMT","[AI는 지금] AI 에이전트 늘수록 비용 '눈덩이'…코히어, SaaS 비용 구조 정조준 - 지디넷코리아",https://tinyurl.com/27tgtro7
2,"Sat, 18 Jul 2026 00:01:57 GMT",AI도 ‘주민등록번호’ 받는다 - 조선일보,https://tinyurl.com/26m4tva5
3,"Sat, 18 Jul 2026 02:36:07 GMT","'오픈AI와 앤트로픽 넘어설 것' 중국 문샷, 차세대 인공지능AI 'Kimi K3' 발표... 제2의 '딥시크 사태' 재현될까? - BBC",https://tinyurl.com/23p9an32
4,"Sun, 19 Jul 2026 01:25:56 GMT","中 문샷, WAIC 맞춰 2.8조 파라미터 '키미 K3' 공개…美 AI 정조준 - 전자신문",https://tinyurl.com/27k7dtm9
5,"Sat, 18 Jul 2026 22:39:19 GMT","中 문샷, 신형 AI '키미 K3' 공개…오픈AI·앤트로픽 턱밑 추격 - 지디넷코리아",https://tinyurl.com/249fq3d5
6,"Sun, 19 Jul 2026 01:10:37 GMT","무료 AI 넘어 국민 AI 서비스 개발…정부, 참여형 플랫폼 구축 - v.daum.net",https://tinyurl.com/29937qab
7,"Sat, 18 Jul 2026 20:53:03 GMT","""한국, 10년 후 AI도입률 주요국 중 최고""…고용한파 커지나 - 연합뉴스",https://tinyurl.com/25wn2zsv
8,"Sun, 19 Jul 2026 01:20:00 GMT","""한국, 10년 후 AI 도입률 최고""…고용한파 커지나 - 연합뉴스TV",https://tinyurl.com/2yq5zov2
9,"Sun, 19 Jul 2026 01:09:28 GMT",한국 AI 도입률 6%에서 10년후 50%로…청년고용 한파 커지나 - 부산일보,https://tinyurl.com/23fyclj4
10,"Sat, 18 Jul 2026 20:04:14 GMT","""싸면 더 쓴다""…'가성비 AI'가 뒤흔든 반도체 폭락의 역설 [빈난새의 빈틈없이월가] - 한국경제",https://tinyurl.com/24xptnxq
