번호,발행시간,뉴스제목,단축링크
1,"Wed, 05 Aug 2026 22:09:00 GMT",제미나이 개발 이끈 ‘구글 전설’... 수석과학자 제프 딘 퇴사한다 - 조선일보,https://tinyurl.com/2dewdbk4
2,"Wed, 05 Aug 2026 22:20:20 GMT",구글 AI ‘지각변동’…제프 딘 떠나고 하사비스는 연구 집중 - 매일경제,https://tinyurl.com/27e26jm5
3,"Wed, 05 Aug 2026 21:53:27 GMT",구글 '전설' 제프 딘 떠나고 허사비스 바통 이어⋯AI 조직 개편에 시장 '술렁' - v.daum.net,https://tinyurl.com/292vxga7
4,"Wed, 05 Aug 2026 23:57:15 GMT","엔비디아·AI 업계 리더, 사이버보안 투명성 강화를 위한 SAFE 가이드라인 제안 - 인공지능신문",https://tinyurl.com/2ykxbeuv
5,"Wed, 05 Aug 2026 19:30:00 GMT","앤스로픽 AI, 사람인척 악성코드 유포 시도… “실수였다” 거짓말도 - 동아일보",https://tinyurl.com/2d84yodc
6,"Thu, 06 Aug 2026 00:42:48 GMT",메타 AI도 인터넷 접속해 외부 시스템 침입…시험 환경 설정 오류 - v.daum.net,https://tinyurl.com/22s5f45g
7,"Thu, 06 Aug 2026 01:10:10 GMT",AI 도입 보편화에도…기업 규모·업종별 AX 수준 양극화 - 아시아경제,https://tinyurl.com/22xoymbf
8,"Thu, 06 Aug 2026 01:07:20 GMT","사보원, 어르신 대상 AI 자서전 제작·복지정보 탐색 교육 - 전자신문",https://tinyurl.com/23mjszwh
9,"Thu, 06 Aug 2026 00:49:31 GMT","엔비디아, 소버린 AI 점유율 92%…‘국가 AI’ 시장도 장악 - v.daum.net",https://tinyurl.com/27alxq29
10,"Thu, 06 Aug 2026 01:17:58 GMT","""전세계 독자적 AI의 92%가 엔비디아 칩에 종속"" - 아시아경제",https://tinyurl.com/2alcljbd
