번호,발행시간,뉴스제목,단축링크
1,"Sun, 10 May 2026 15:02:11 GMT","인공지능 ""이제 걷고, 움직이고, 행동한다""…AI 혁신의 정점 찍어, 제9회 국제인공지능산업대전(AI EXPO KOREA 2026) 성료 - 인공지능신문",https://tinyurl.com/246z75gr
2,"Sun, 10 May 2026 08:30:17 GMT",[AI is] 방한 앞둔 앤트로픽…미토스 쇼크 속 韓 협력 확대 주목 - 블로터,https://tinyurl.com/26843ky9
3,"Mon, 11 May 2026 00:56:00 GMT",올초 시행된 AI기본법 해부…‘인공지능기본법’ 출간 - 경향신문,https://tinyurl.com/27plszoo
4,"Mon, 11 May 2026 01:08:00 GMT","통제 잃은 AI 로봇 막는다... 라온시큐어, 피지컬 AI 보안 인프라 설계 착수 - 보안뉴스",https://tinyurl.com/29ehmfcq
5,"Mon, 11 May 2026 01:52:58 GMT","부산은행, 업무 전반에 AI 적용 나선다 - 지디넷코리아",https://tinyurl.com/2cp9a8lu
6,"Sun, 10 May 2026 11:28:15 GMT","앵커도 배우도 AI로‥중국 법원 ""AI 이유로 해고는 안 돼"" - v.daum.net",https://tinyurl.com/28k39xzp
7,"Sun, 10 May 2026 15:41:00 GMT","폴란드 극단 ""바둑·이세돌을 AI에 제물로 바치고 우린 무엇을 얻었나"" - 조선일보",https://tinyurl.com/2a8w2u6r
8,"Sun, 10 May 2026 09:18:19 GMT",AI 전력 인프라 ETF…수익률·자금 유입 '최고' - 한국경제,https://tinyurl.com/2ah36km5
9,"Mon, 11 May 2026 01:16:15 GMT",[AI픽] AI가 보이스피싱 막고 통역까지…일상 파고든 K-AI - 연합뉴스,https://tinyurl.com/22j628kq
10,"Sun, 10 May 2026 11:13:26 GMT",AI에게 ETF 맡겨봤더니‥사람보다 수익률 2%P 높았다 - MBC 뉴스,https://tinyurl.com/2czdvlf5
