번호,발행시간,뉴스제목,단축링크
1,"Mon, 25 May 2026 14:14:43 GMT","“AI가 찾는 취약점, 인간이 못 막는다”… 앤트로픽, 미토스 충격과 ‘프로젝트 글래스윙’ 첫 성과 공개 - 인공지능신문",https://tinyurl.com/2bsbyq6x
2,"Tue, 26 May 2026 01:27:00 GMT","KB금융, ‘AI 공격에는 AI로’… 초고성능 보안 체계 도입 - 브릿지경제",https://tinyurl.com/23o5pnx3
3,"Mon, 25 May 2026 04:53:41 GMT","앤트로픽 ""미토스, 한 달 만에 취약점 1만건 찾아"" - 지디넷코리아",https://tinyurl.com/2befkdgq
4,"Sun, 24 May 2026 00:06:22 GMT","챗GPT·제미나이·그록 품은 '델 AI 팩토리'…""AI는 온프레미스가 대세"" - 지디넷코리아",https://tinyurl.com/2ba3xblr
5,"Mon, 25 May 2026 23:47:18 GMT",“티라노사우르스가 실제 달려오는 줄” 영상 속 물체 분석…AI로 맞춤형 효과음 만든다 - v.daum.net,https://tinyurl.com/2cbrckxy
6,"Tue, 26 May 2026 01:57:53 GMT",묵직한 공룡 발걸음 계산해 현실감↑…AI가 맞춤형 효과음 생성 - v.daum.net,https://tinyurl.com/2bhcw56x
7,"Tue, 26 May 2026 00:41:47 GMT",AI가 영상 상황 이해 현실적 효과음 생성…물체 질량·속도 추론 - 연합뉴스,https://tinyurl.com/2d68qyr2
8,"Tue, 26 May 2026 02:00:00 GMT","""AI가 연구개발 행위자로""…서울서 'AI시대 R&D 전략' 국제포럼 개최 - 머니투데이 - 머니투데이",https://tinyurl.com/22qa6ej6
9,"Tue, 26 May 2026 00:56:33 GMT","법무법인 광장, 다음달 5일 'AI법정책포럼' 개최 - 머니투데이 - 머니투데이",https://tinyurl.com/2cpz2rdz
10,"Tue, 26 May 2026 01:47:02 GMT","광장, 'AI법정책포럼' 개최… AI 혁신 전략·법정책적 대응 방향 모색 - 아시아경제",https://tinyurl.com/23kojtd7
