번호,발행시간,뉴스제목,단축링크
1,"Thu, 07 May 2026 07:32:00 GMT",AI 믿고 직원 해고한 기업들의 후회…10곳 중 7곳은 재고용했다 - 조선일보,https://tinyurl.com/295byuj8
2,"Sun, 10 May 2026 00:30:01 GMT",[AI위클리] 생성 넘어 실행으로…AI 산업 재편 본격화 - 연합뉴스,https://tinyurl.com/28z5k9wn
3,"Sun, 10 May 2026 01:41:49 GMT","정부, 美 AI 보안 동맹 참여 추진…AI안전연구소·KISA 전면에 - 전자신문",https://tinyurl.com/23zz5k2h
4,"Sun, 10 May 2026 01:41:00 GMT","김앤장, '에이전틱 AI 시대의 보안 이슈ㆍ법적 과제' 세미나 개최 - 이투데이",https://tinyurl.com/26t9qdbl
5,"Sun, 10 May 2026 01:38:18 GMT","설교는 AI가, 신앙은 유튜브가… 주도권 되찾아야 - v.daum.net",https://tinyurl.com/2xscjldm
6,"Sun, 10 May 2026 00:22:25 GMT","경북도, 초중고생 AI·SW 체험 지원…'디지털 새싹' 사업 - newsis.com",https://tinyurl.com/22h8dzyo
7,"Sat, 09 May 2026 14:23:00 GMT","""카네이션 대신 AI""...부모님 인생 2막 돕는 인공지능 교육 - YTN",https://tinyurl.com/255jrsxv
8,"Sat, 09 May 2026 12:16:00 GMT","허가 AI기기 91% ‘보험 미적용’…의료로봇 급성장, 과제는? [AI:너머] - KBS 뉴스",https://tinyurl.com/2bmytg22
9,"Sun, 10 May 2026 00:21:09 GMT",“분노 자극하는 돈벌이 구조”…‘AI 혐중 콘텐츠’ 확산된 日 - 동아일보,https://tinyurl.com/2dauncn4
10,"Sat, 09 May 2026 21:00:00 GMT","""동아시아 AI 전략, 고령화·노동력 부족 돌파구 모색"" - 머니투데이 - 머니투데이",https://tinyurl.com/29drbx9e
