번호,발행시간,뉴스제목,단축링크
1,"Fri, 28 Aug 2026 10:33:11 GMT",전국민 무료 ‘모두의 AI’…SKT·카카오·KT 선정 - v.daum.net,https://tinyurl.com/25vystdx
2,"Fri, 28 Aug 2026 15:36:00 GMT",전 국민 무료로 쓰는 ‘모두의 AI’ 사업자에 SKT·카카오·KT 선정 - 조선일보,https://tinyurl.com/2bp3oy47
3,"Sat, 29 Aug 2026 01:00:00 GMT","[영상] SKT·카카오·KT, ‘모두의 AI’ 낙점…외산 AI 추격 나선다 - 서울경제",https://tinyurl.com/242ancz6
4,"Thu, 27 Aug 2026 23:48:00 GMT",국산 신약 개발 AI 'K-Fold' 공개…일부 성능 '알파폴드3' 앞섰다 - DongA Science,https://tinyurl.com/29tczh9d
5,"Sat, 29 Aug 2026 03:57:00 GMT","의성군의회, ‘AI 의정’ 첫발…입법·정책개발 새 길 찾는다 - v.daum.net",https://tinyurl.com/2b4hm6gv
6,"Sat, 29 Aug 2026 03:55:00 GMT","“AI한테만 말했는데”…챗봇과 은밀한 대화, 민·형사 재판 증거로 쓰인다 - 헤럴드경제",https://tinyurl.com/264u7gjp
7,"Sat, 29 Aug 2026 03:25:14 GMT",[AI 고속도로] AI 넘어 양자까지…데이터센터 전력·냉각 '대전환' 온다 - 지디넷코리아,https://tinyurl.com/26wbkvdq
8,"Fri, 28 Aug 2026 12:40:00 GMT",AI 눈 속이는 ‘투명망토’…사생활 보호 vs. 범죄 악용 - KBS 뉴스,https://tinyurl.com/2akcq5gz
9,"Fri, 28 Aug 2026 04:19:40 GMT",“시간이 얼마 없다” 오픈AI·앤트로픽 등 빅테크 기업들이 경고한 이유는 - 매일경제,https://tinyurl.com/2c98k24k
10,"Thu, 27 Aug 2026 02:08:00 GMT",[마이더스] 사고를 깨우는 질문의 기술 '아포리아' - 연합뉴스,https://tinyurl.com/234f4449
