번호,발행시간,뉴스제목,단축링크
1,"Mon, 27 Jul 2026 23:32:43 GMT","中 문샷AI, 키미 K3 가중치 공개 다운로드로 전환[글로벌AI브리핑] - 파이낸셜뉴스",https://tinyurl.com/24pnhbfc
2,"Mon, 27 Jul 2026 05:56:45 GMT","[AI는 지금] 中 AI 또 판 흔든다…문샷AI, '키미 K3' 가중치 공개로 美 압박 - 지디넷코리아",https://tinyurl.com/2czw8dl3
3,"Mon, 27 Jul 2026 19:30:00 GMT",“미국과 격차 2~3개월뿐” … 시진핑까지 나선 중국 AI 굴기 - 매일경제,https://tinyurl.com/2392l2y5
4,"Sun, 26 Jul 2026 11:03:00 GMT","삼전닉스, 메모리 공급사 넘어 인프라 협력…‘AI 동맹’ 파트너 격상 - 한겨레",https://tinyurl.com/2d44mq24
5,"Tue, 28 Jul 2026 01:06:53 GMT","서울 강서구, '휴먼케어 AI로봇 경연대회' 참가학생 모집 - v.daum.net",https://tinyurl.com/256e7zst
6,"Tue, 28 Jul 2026 00:53:27 GMT",경남대 등 7개 대학 '제조 AX·AI 로봇 인재육성' 초광역 협의체 출범 - 전자신문,https://tinyurl.com/2aqko3db
7,"Tue, 28 Jul 2026 00:28:52 GMT","충주시, 내달 1일 초등학생 대상 'AI 로봇 코딩캠프' 개최 - 연합뉴스",https://tinyurl.com/24wzsvm4
8,"Tue, 28 Jul 2026 01:13:00 GMT","울산시, ‘국산 반도체(NPU) 기반 AI CCTV’ 전환 사업 착수 - 보안뉴스",https://tinyurl.com/2y83huwg
9,"Tue, 28 Jul 2026 01:12:22 GMT","KB금융, 구글 클라우드와 전략적 협업... 그룹 AX 가속화 추진 - 인공지능신문",https://tinyurl.com/267nwktm
10,"Tue, 28 Jul 2026 01:14:54 GMT","KB금융, 구글 클라우드와 맞손…AI 전환 속도 - 연합인포맥스",https://tinyurl.com/2725d2nn
