번호,발행시간,뉴스제목,단축링크
1,"Fri, 08 May 2026 05:00:03 GMT","""미토스에 대항""...정부, AI보안 특화 모델 개발 추진 - 지디넷코리아",https://tinyurl.com/2c9m3jhy
2,"Fri, 08 May 2026 05:00:00 GMT","미토스發 사이버 위협에…배경훈 부총리 ""국내 AI 보안 특화 모델 개발 추진할 것"" - newsis.com",https://tinyurl.com/2562cf83
3,"Fri, 08 May 2026 01:52:00 GMT",“인공지능 위협 대응”···정부 ‘정보 보호 기업’ 육성 본격화 - KBS 뉴스,https://tinyurl.com/245nk7m2
4,"Thu, 07 May 2026 07:36:57 GMT",AI 믿고 직원 해고한 기업들의 후회…10곳 중 7곳은 재고용했다 - 조선일보,https://tinyurl.com/295byuj8
5,"Fri, 08 May 2026 23:00:00 GMT",'이기적 유전자' 도킨스가 던진 'AI 의식' 논란 일파만파 - 동아사이언스,https://tinyurl.com/26mxrj45
6,"Fri, 08 May 2026 23:35:00 GMT",[신간] AI가 설명하는 AI 활용법…'제미나이의 AI 인문학' - 연합뉴스,https://tinyurl.com/22uzgzeh
7,"Sat, 09 May 2026 00:10:42 GMT","경북대 SW교육원, 어린이 포용 AI중심 디지털 생태계 확장 - 전자신문",https://tinyurl.com/28okbn5o
8,"Fri, 08 May 2026 20:52:08 GMT","[샷!] ""친구가 자랑하길래 부러웠다"" - v.daum.net",https://tinyurl.com/2a9hld76
9,"Fri, 08 May 2026 11:03:17 GMT",AI데이터센터 규제 확 푼다…인허가 절차 대폭 단축 - 대한민국 정책브리핑,https://tinyurl.com/2xjdydt8
10,"Fri, 08 May 2026 07:17:48 GMT","[현장] ""피지컬AI, '데이터 팩토리'로 100년 경험 5일 만에 쌓아"" - 지디넷코리아",https://tinyurl.com/2288saha
