번호,발행시간,뉴스제목,단축링크
1,"Thu, 20 Aug 2026 05:08:00 GMT","한국 국방 AI, '머리' 늘었는데 '방아쇠'가 없다 - 지디넷코리아",https://tinyurl.com/28we4ew3
2,"Wed, 19 Aug 2026 04:11:37 GMT",AI 시대…종이책 희귀본이 파쇄되어 사라진다 - 조선일보,https://tinyurl.com/2dp5s5jc
3,"Fri, 21 Aug 2026 00:09:51 GMT",조달청 '인공지능조달혁신과' 출범…공공조달 AI 대전환 속도 - v.daum.net,https://tinyurl.com/2d4k5n28
4,"Thu, 20 Aug 2026 23:56:53 GMT","“AI는 사람의 행동 넘어‘의도’까지 이해할 수 있을까?”…KAIST, 증강현실연구센터 10주년 심포지엄 - 인공지능신문",https://tinyurl.com/2cntfflo
5,"Fri, 21 Aug 2026 00:30:00 GMT","[2026 전남광주미래산업박람회] 모바휠, 이동형 노면 센서 'EG-Way V' 공개 - 전자신문",https://tinyurl.com/2btf2xrn
6,"Thu, 20 Aug 2026 19:30:00 GMT","청소년 즐겨하는 AI 채팅앱, 선정성 민원 쏟아지는데…정부 조사 '0건' - 머니투데이 - 머니투데이",https://tinyurl.com/2dzasufp
7,"Thu, 20 Aug 2026 23:18:00 GMT",“네 말이 맞아” AI가 아첨…실험결과 봤더니 - KBS 뉴스,https://tinyurl.com/2969g25s
8,"Thu, 20 Aug 2026 23:28:00 GMT",엔비디아 “中 맞춤형 AI칩 출시 계획? 전혀 없다” - 조선비즈 - Chosunbiz,https://tinyurl.com/2ynbrxqj
9,"Thu, 20 Aug 2026 23:17:29 GMT","엔비디아 '中 맞춤형 AI칩 출시설' 부인…""계획 전혀 없다"" - 뉴시스",https://tinyurl.com/2y9l3qd2
10,"Wed, 19 Aug 2026 02:44:58 GMT","영국 FT ""중국 정부 엔비디아 'H200' AI 반도체 반입 허가"", 바이트댄스와 텐센트가 대량 구매 - 비즈니스포스트",https://tinyurl.com/2698zga8
