번호,발행시간,뉴스제목,단축링크
1,"Fri, 30 Jan 2026 23:48:30 GMT","AI가 만든 가짜 논문 인용, 세계 최고 AI 학회도 속았다 - 지디넷코리아",https://tinyurl.com/26mlnzzn
2,"Wed, 28 Jan 2026 21:25:00 GMT",AI도 고개 떨군 '인류 마지막 시험' 한국인은 무슨 문제 냈을까 - 연합뉴스,https://tinyurl.com/2ae4yj8b
3,"Sat, 31 Jan 2026 05:00:00 GMT","인공지능 제작 의혹 다이어트 전후 사진, 소비자 불신만 키운다 - 경기일보",https://tinyurl.com/29ordbb4
4,"Sat, 31 Jan 2026 22:00:00 GMT","""아직도 찾아? 이젠 묻는다""…국민 절반이 AI 활용 - 뉴시스",https://tinyurl.com/2a5z3zol
5,"Thu, 29 Jan 2026 23:46:44 GMT","오픈AI, 내달 13일 GPT-4o 등 구형 모델 공식 종료…'성인 전용 모드' 도입 예고 - 지디넷코리아",https://tinyurl.com/2b27hr2y
6,"Sun, 01 Feb 2026 02:39:01 GMT",“뭘 자꾸 찾아보니? 그냥 물어보면 되지”…국민 절반이 AI 활용한다 - v.daum.net,https://tinyurl.com/2xnf36um
7,"Sat, 31 Jan 2026 05:22:00 GMT","오픈AI는 ‘깐부’ 아니었나... 젠슨 황, 145조 투자 보류 - 조선일보",https://tinyurl.com/26rywyww
8,"Sat, 31 Jan 2026 01:19:09 GMT","""엔비디아, 對오픈AI 140조원 투자 보류…내부 회의론 커져"" - 연합뉴스",https://tinyurl.com/28qvr2u7
9,"Sat, 31 Jan 2026 22:49:14 GMT",“오픈AI에 투자금 1000억달러 넘습니까?” 물음에 젠슨 황 대답은… - 헤럴드경제,https://tinyurl.com/24mex3uq
10,"Fri, 30 Jan 2026 23:04:00 GMT",AI ‘감정 대화’ 어디까지?…일부 ‘19금 대화’ 술술 - KBS 뉴스,https://tinyurl.com/2926ubav
