번호,발행시간,뉴스제목,단축링크
1,"Sun, 31 May 2026 20:00:00 GMT",“AI 위험합니까” 면접 때 묻는 AI기업…합격하면 연봉 13억 - 중앙일보,https://tinyurl.com/24m3py8k
2,"Mon, 01 Jun 2026 07:20:57 GMT","AI가 기사 쓰는 시대, 기자의 자리는 어디인가 - 지디넷코리아",https://tinyurl.com/2c2elvv4
3,"Tue, 02 Jun 2026 02:22:00 GMT",[🍚 오밥뉴] 🎓 사교육·AI 해법 경쟁 | 오늘의 밥 친구 뉴스 (2026. 06. 02) - v.daum.net,https://tinyurl.com/29lo6o5q
4,"Tue, 02 Jun 2026 02:19:00 GMT",인공지능으로 고령자 낙상 예측해 막는다 - 이투데이,https://tinyurl.com/2xulexzw
5,"Tue, 02 Jun 2026 02:18:00 GMT","서울AI재단·연세대, '서울시 AI 격차 인덱스' 연구 추진 - v.daum.net",https://tinyurl.com/248dyqs3
6,"Tue, 02 Jun 2026 02:15:00 GMT","서울AI재단, 연세대와 '서울시 AI 격차 인덱스' 연구 본격화 - 머니투데이 - 머니투데이",https://tinyurl.com/298xggp9
7,"Tue, 02 Jun 2026 02:15:00 GMT","서울AI재단, 연세대와 'AI역량 격차' 진단…연구 착수 - 뉴스1",https://tinyurl.com/2yp2rfdx
8,"Tue, 02 Jun 2026 01:55:32 GMT","""AI가 문서 읽어드려요""…용산구 민원실에 시각보조기기 - 연합뉴스",https://tinyurl.com/252rf8m4
9,"Tue, 02 Jun 2026 00:00:04 GMT","“인공지능, 중앙은행의 통화정책·금융안정에 강력한 지원 도구” - 마켓인",https://tinyurl.com/2boans7c
10,"Tue, 02 Jun 2026 02:27:03 GMT","광고심의도 AI가 본다…은행연합회, 금융권 협회 첫 도입 - v.daum.net",https://tinyurl.com/26on95a6
