번호,발행시간,뉴스제목,단축링크
1,"Wed, 01 Jul 2026 12:00:06 GMT","""월 1억 값어치 하나""…기업들, '돈 먹는 하마' AI 공포 [테크로그] - 한국경제",https://tinyurl.com/23qq2ln6
2,"Wed, 01 Jul 2026 00:11:16 GMT","美정부, 앤트로픽 AI '미토스' 수출통제 해제…내일 서비스 재개 - 연합뉴스",https://tinyurl.com/2355bv6e
3,"Thu, 02 Jul 2026 01:37:00 GMT","앤트로픽, 신약 개발 AI ‘클로드 사이언스’ 공개…소외 질환 치료제 발굴 추진 - 조선비즈 - Chosunbiz",https://tinyurl.com/2ydyodnx
4,"Thu, 02 Jul 2026 01:00:04 GMT","美, 앤스로픽 AI 수출통제 18일 만에 해제 - 서울경제",https://tinyurl.com/22l6s2uz
5,"Thu, 02 Jul 2026 01:32:02 GMT","""남는 GPU 있다"" 메타 쇼크…증권가 ""AI 수익화 진입"" - v.daum.net",https://tinyurl.com/2xpfmj2o
6,"Thu, 02 Jul 2026 01:30:00 GMT","이재용 “인공지능 성패, 충청권 소재·부품에 달려 있어” - 한겨레",https://tinyurl.com/26jhhnqv
7,"Thu, 02 Jul 2026 01:28:11 GMT","동서대, 4개大 연합 ‘AX 창업캠프’…생성형 AI로 로컬 창업 도전 - 서울경제",https://tinyurl.com/2bwsml4l
8,"Wed, 01 Jul 2026 21:03:05 GMT",알파폴드 다음은 ‘가상 세포’…AI로 세포 통째로 시뮬레이션한다 - 조선일보,https://tinyurl.com/2cogtqn9
9,"Thu, 02 Jul 2026 00:54:39 GMT","울주군에 울산 첫 AI 교육센터 개관 ""디지털 경쟁력 강화"" - 매일경제 마켓",https://tinyurl.com/2y2p6wtc
10,"Thu, 02 Jul 2026 00:44:45 GMT","AI·초분광·위성 결합…국립환경과학원, 실시간 녹조 감시체계 ‘고도화’ - 전기신문",https://tinyurl.com/2a7zmutn
