번호,발행시간,뉴스제목,단축링크
1,"Sat, 15 Aug 2026 21:59:00 GMT","미국, 한국 포함 35개국에 ‘중국 주도 AI 협력체 불참’ 요구 방침 - hani.co.kr",https://tinyurl.com/2d2sy2uv
2,"Sat, 15 Aug 2026 02:36:50 GMT","美 ""중국 AI 동참하지마""…韓 등 35개국에 '양다리 불가' 경고 - 연합뉴스",https://tinyurl.com/265mcyja
3,"Sat, 15 Aug 2026 07:18:00 GMT","美, 한국 등 35개국에 ""中 AI 진영과 양다리 안돼"" - v.daum.net",https://tinyurl.com/26yldrjk
4,"Fri, 14 Aug 2026 15:30:00 GMT",AI에 밀려나는 사람 일자리… ‘갓무원’은 예외라고? - 조선일보,https://tinyurl.com/2ytfcjgf
5,"Sun, 16 Aug 2026 00:15:00 GMT",북한 추정 세력의 '한국 타깃' 해킹 증가…AI·딥페이크까지 악용 - v.daum.net,https://tinyurl.com/2a6rf2mp
6,"Sat, 15 Aug 2026 23:30:01 GMT",[AI프리즘] AI 비용 폭탄 현실화…2028년 기업 20% 활용 중단 전망 - 매일경제 마켓,https://tinyurl.com/26t2r9dl
7,"Sat, 15 Aug 2026 23:45:18 GMT","서울시, AI 시대 행정보안망 촘촘히…사이버공격 대응 체계 강화 - v.daum.net",https://tinyurl.com/2dhj2svt
8,"Sat, 15 Aug 2026 01:16:06 GMT","챗GPT에 '전여친 살해계획' 털어논 美남성, 오픈AI 신고로 체포 - 연합뉴스",https://tinyurl.com/27glt4xu
9,"Sat, 15 Aug 2026 07:27:42 GMT",챗GPT에 전 여친 살해 계획 입력한 美 20대…오픈AI 신고로 체포 - 머니투데이 - 머니투데이,https://tinyurl.com/2ardguay
10,"Sat, 15 Aug 2026 06:51:00 GMT",챗GPT에 “전 여친 죽이겠다” 총 자랑까지…오픈AI 신고로 ‘쇠고랑’ - hani.co.kr,https://tinyurl.com/295hnxlw
